email,id,idLegislatura,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
dep.gleisihoffmann@camara.leg.br,107283,57,Gleisi Hoffmann,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/107283,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/107283.jpg
dep.greyceelias@camara.leg.br,198197,57,Greyce Elias,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/198197,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/198197.jpg
dep.guilhermederrite@camara.leg.br,204531,57,Guilherme Derrite,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204531.jpg
dep.guilhermeuchoa@camara.leg.br,220664,57,Guilherme Uchoa,PSD,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220664,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220664.jpg
dep.gustavogayer@camara.leg.br,220568,57,Gustavo Gayer,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220568,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220568.jpg
dep.gustinhoribeiro@camara.leg.br,204408,57,Gustinho Ribeiro,PP,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/204408,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204408.jpg
dep.gutembergreis@camara.leg.br,204456,57,Gutemberg Reis,MDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204456,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204456.jpg
dep.heitorschuch@camara.leg.br,178964,57,Heitor Schuch,PSD,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg
dep.heldersalomao@camara.leg.br,178873,57,Helder Salomão,PT,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/178873,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178873.jpg
dep.helenalima@camara.leg.br,220537,57,Helena Lima,PSD,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/220537,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220537.jpg
dep.heliolopes@camara.leg.br,204444,57,Helio Lopes,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204444,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204444.jpg
dep.heloisahelena@camara.leg.br,234788,57,Heloísa Helena,REDE,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/234788,https://dadosabertos.camara.leg.br/api/v2/partidos/36886,https://www.camara.leg.br/internet/deputado/bandep/234788.jpg
dep.hendersonpinto@camara.leg.br,220672,57,Henderson Pinto,UNIÃO,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220672,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220672.jpg
dep.herciliocoelhodiniz@camara.leg.br,204539,57,Hercílio Coelho Diniz,MDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204539,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204539.jpg
dep.hildorocha@camara.leg.br,178884,57,Hildo Rocha,MDB,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/178884,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178884.jpg
dep.hugoleal@camara.leg.br,141450,57,Hugo Leal,PSD,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/141450,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/141450.jpg
dep.hugomotta@camara.leg.br,160674,57,Hugo Motta,REPUBLICANOS,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160674,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/160674.jpg
dep.icarodevalmir@camara.leg.br,220563,57,Icaro de Valmir,REPUBLICANOS,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/220563,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220563.jpg
dep.idilvanalencar@camara.leg.br,204533,57,Idilvan Alencar,PSB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204533,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204533.jpg
dep.igortimo@camara.leg.br,204508,57,Igor Timo,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204508,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204508.jpg
dep.ilacirbicalho@camara.leg.br,235620,57,Ilacir Bicalho,REPUBLICANOS,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/235620,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/235620.jpg
dep.inacioarruda@camara.leg.br,74295,57,Inácio Arruda,PCdoB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/74295,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/74295.jpg
dep.ismael@camara.leg.br,98615,57,Ismael,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/98615,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/98615.jpg
dep.isnaldobulhoesjr@camara.leg.br,204436,57,Isnaldo Bulhões Jr.,MDB,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/204436,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204436.jpg
dep.itamarpaim@camara.leg.br,225846,57,Itamar Paim,PL,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/225846,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/225846.jpg
dep.ivoneidecaetano@camara.leg.br,220696,57,Ivoneide Caetano,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220696,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220696.jpg
dep.izaarruda@camara.leg.br,220670,57,Iza Arruda,MDB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220670,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220670.jpg
dep.jackrocha@camara.leg.br,220527,57,Jack Rocha,PT,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/220527,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220527.jpg
dep.jadyelalencar@camara.leg.br,220697,57,Jadyel Alencar,REPUBLICANOS,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/220697,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220697.jpg
dep.jandirafeghali@camara.leg.br,74848,57,Jandira Feghali,PCdoB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74848,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/74848.jpg
dep.jefersonrodrigues@camara.leg.br,220567,57,Jeferson Rodrigues,PSDB,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220567,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220567.jpg
dep.jeffersoncampos@camara.leg.br,74273,57,Jefferson Campos,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74273,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/74273.jpg
dep.jilmartatto@camara.leg.br,141456,57,Jilmar Tatto,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141456,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/141456.jpg
dep.joaocarlos@camara.leg.br,235869,57,João Carlos,REPUBLICANOS,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/235869,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/235869.jpg
dep.joaocarlosbacelar@camara.leg.br,141458,57,João Carlos Bacelar,PL,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/141458,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/141458.jpg
dep.joaocury@camara.leg.br,230957,57,João Cury,MDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/230957,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/230957.jpg
dep.joaodaniel@camara.leg.br,178970,57,João Daniel,PT,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/178970,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg
dep.joaomaia@camara.leg.br,141459,57,João Maia,PP,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/141459,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg
dep.joaquimpassarinho@camara.leg.br,178910,57,Joaquim Passarinho,PL,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/178910,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg
dep.jonasdonizette@camara.leg.br,160548,57,Jonas Donizette,PSB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160548,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/160548.jpg
dep.jorgearaujo@camara.leg.br,235800,57,Jorge Araújo,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/235800,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/235800.jpg
dep.jorgebraz@camara.leg.br,205550,57,Jorge Braz,REPUBLICANOS,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/205550,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/205550.jpg
dep.jorgegoetten@camara.leg.br,214694,57,Jorge Goetten,REPUBLICANOS,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/214694,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/214694.jpg
dep.jorgesolla@camara.leg.br,178857,57,Jorge Solla,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg
dep.joseairtonfelixcirilo@camara.leg.br,141464,57,José Airton Félix Cirilo,PT,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/141464,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/141464.jpg
dep.josemedeiros@camara.leg.br,204472,57,José Medeiros,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/204472,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204472.jpg
dep.josenelto@camara.leg.br,204391,57,José Nelto,UNIÃO,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/204391,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg
dep.josepriante@camara.leg.br,74079,57,José Priante,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/74079,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/74079.jpg
dep.joserocha@camara.leg.br,74554,57,José Rocha,UNIÃO,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74554,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74554.jpg
dep.joseildoramos@camara.leg.br,209189,57,Joseildo Ramos,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/209189,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg
dep.josenildo@camara.leg.br,220578,57,Josenildo,PDT,AP,https://dadosabertos.camara.leg.br/api/v2/deputados/220578,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/220578.jpg
dep.josivaldojp@camara.leg.br,215043,57,Josivaldo JP,UNIÃO,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/215043,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/215043.jpg
dep.juarezcosta@camara.leg.br,204474,57,Juarez Costa,REPUBLICANOS,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/204474,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204474.jpg
dep.juliazanatta@camara.leg.br,220559,57,Julia Zanatta,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220559,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220559.jpg
dep.julianacardoso@camara.leg.br,220640,57,Juliana Cardoso,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220640,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220640.jpg
dep.julioarcoverde@camara.leg.br,66385,57,Julio Arcoverde,PP,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/66385,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/66385.jpg
dep.juliocesar@camara.leg.br,74317,57,Júlio Cesar,PSD,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/74317,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg
dep.juliocesarribeiro@camara.leg.br,204372,57,Julio Cesar Ribeiro,REPUBLICANOS,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg
dep.juliolopes@camara.leg.br,74253,57,Julio Lopes,PP,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74253,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/74253.jpg
dep.juninhodopneu@camara.leg.br,204457,57,Juninho do Pneu,PSDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204457,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/204457.jpg
dep.junioamaral@camara.leg.br,204520,57,Junio Amaral,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204520,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204520.jpg
dep.juniorferrari@camara.leg.br,204497,57,Júnior Ferrari,PSD,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/204497,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204497.jpg
dep.juniorlourenco@camara.leg.br,204574,57,Junior Lourenço,MDB,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/204574,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204574.jpg
dep.juniormano@camara.leg.br,204550,57,Júnior Mano,PSB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204550,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204550.jpg
dep.juscelinofilho@camara.leg.br,178886,57,Juscelino Filho,PSDB,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/178886,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178886.jpg
dep.kenistonbraga@camara.leg.br,220677,57,Keniston Braga,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220677,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220677.jpg
dep.kikoceleguim@camara.leg.br,162067,57,Kiko Celeguim,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/162067,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/162067.jpg
dep.kimkataguiri@camara.leg.br,204536,57,Kim Kataguiri,MISSÃO,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204536,https://dadosabertos.camara.leg.br/api/v2/partidos/38011,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg
dep.lafayettedeandrada@camara.leg.br,98057,57,Lafayette de Andrada,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/98057,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg
dep.lauracarneiro@camara.leg.br,74856,57,Laura Carneiro,PSD,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg
dep.leandre@camara.leg.br,178832,57,Leandre,PSD,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178832,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178832.jpg
dep.ledaborges@camara.leg.br,220566,57,Lêda Borges,REPUBLICANOS,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220566,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220566.jpg
dep.leoprates@camara.leg.br,80815,57,Leo Prates,REPUBLICANOS,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/80815,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/80815.jpg
dep.leonardomonteiro@camara.leg.br,74156,57,Leonardo Monteiro,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg
dep.leurlomantojunior@camara.leg.br,92102,57,Leur Lomanto Júnior,UNIÃO,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/92102,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/92102.jpg
dep.lidicedamata@camara.leg.br,139285,57,Lídice da Mata,PSB,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/139285,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg
dep.lincolnportela@camara.leg.br,74585,57,Lincoln Portela,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg
dep.lindberghfarias@camara.leg.br,74858,57,Lindbergh Farias,PT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74858,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74858.jpg
dep.lucasramos@camara.leg.br,220662,57,Lucas Ramos,PSB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220662,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/220662.jpg
dep.lucasredecker@camara.leg.br,204404,57,Lucas Redecker,PSD,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg
dep.lucianoamaral@camara.leg.br,220581,57,Luciano Amaral,PSD,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/220581,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220581.jpg
dep.lucianobivar@camara.leg.br,74478,57,Luciano Bivar,MDB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/74478,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/74478.jpg
dep.lucianoducci@camara.leg.br,178931,57,Luciano Ducci,PSB,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178931,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg
dep.lucianovieira@camara.leg.br,220616,57,Luciano Vieira,PSDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220616,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220616.jpg
dep.luciomosquini@camara.leg.br,178954,57,Lucio Mosquini,PL,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/178954,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178954.jpg
dep.luisacanziani@camara.leg.br,204410,57,Luisa Canziani,UNIÃO,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204410,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg
dep.luizcarlosbusato@camara.leg.br,141485,57,Luiz Carlos Busato,UNIÃO,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/141485,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/141485.jpg
dep.luizcarloshauly@camara.leg.br,73778,57,Luiz Carlos Hauly,PODE,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73778,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/73778.jpg
dep.luizcarlosmotta@camara.leg.br,204485,57,Luiz Carlos Motta,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204485,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg
dep.luizcouto@camara.leg.br,74041,57,Luiz Couto,PT,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/74041,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74041.jpg
dep.luizfernandofaria@camara.leg.br,141487,57,Luiz Fernando Faria,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141487,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/141487.jpg
dep.luizgastao@camara.leg.br,220658,57,Luiz Gastão,PSD,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/220658,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220658.jpg
dep.luizlima@camara.leg.br,204455,57,Luiz Lima,NOVO,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204455,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,https://www.camara.leg.br/internet/deputado/bandep/204455.jpg
dep.luiznishimori@camara.leg.br,162332,57,Luiz Nishimori,PSD,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/162332,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg
dep.luizphilippedeorleansebraganca@camara.leg.br,204526,57,Luiz Philippe de Orleans e Bragança,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204526,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204526.jpg
dep.luizaerundina@camara.leg.br,74784,57,Luiza Erundina,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg
dep.luiziannelins@camara.leg.br,178866,57,Luizianne Lins,REDE,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,https://dadosabertos.camara.leg.br/api/v2/partidos/36886,https://www.camara.leg.br/internet/deputado/bandep/178866.jpg
dep.luladafonte@camara.leg.br,220669,57,Lula da Fonte,PP,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220669,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220669.jpg
dep.magdamofatto@camara.leg.br,166402,57,Magda Mofatto,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/166402,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg
dep.marangoni@camara.leg.br,220648,57,Marangoni,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220648,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220648.jpg
dep.marcelvanhattem@camara.leg.br,156190,57,Marcel van Hattem,NOVO,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/156190,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,https://www.camara.leg.br/internet/deputado/bandep/156190.jpg
dep.marceloalvaroantonio@camara.leg.br,179000,57,Marcelo Álvaro Antônio,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/179000,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/179000.jpg
dep.marcelocrivella@camara.leg.br,220599,57,Marcelo Crivella,REPUBLICANOS,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220599,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220599.jpg
dep.marcelomoraes@camara.leg.br,133810,57,Marcelo Moraes,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/133810,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/133810.jpg
dep.marcelonilo@camara.leg.br,204558,57,Marcelo Nilo,REPUBLICANOS,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204558,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204558.jpg
dep.marceloqueiroz@camara.leg.br,160161,57,Marcelo Queiroz,PSDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/160161,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/160161.jpg
dep.marcioalvino@camara.leg.br,178983,57,Marcio Alvino,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178983,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg
dep.marciobiolchi@camara.leg.br,179001,57,Márcio Biolchi,MDB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/179001,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/179001.jpg
