id_evento,email,id,idLegislatura,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto,tipo_evento,dataHoraInicio
75702,dep.rosangelamoro@camara.leg.br,220644,57,Rosangela Moro,União,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220644,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220644.jpg,Sessão Deliberativa,2025-03-26T13:55:00.000Z
75702,dep.delegadopaulobilynskyj@camara.leg.br,220654,57,Delegado Paulo Bilynskyj,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220654,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg,Sessão Deliberativa,2025-03-26T13:55:00.000Z
75702,dep.dilvandafaro@camara.leg.br,220671,57,Dilvanda Faro,PT,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220671,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220671.jpg,Sessão Deliberativa,2025-03-26T13:55:00.000Z
75702,dep.hendersonpinto@camara.leg.br,220672,57,Henderson Pinto,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220672,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220672.jpg,Sessão Deliberativa,2025-03-26T13:55:00.000Z
75702,dep.antoniodoido@camara.leg.br,220675,57,Antônio Doido,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220675,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220675.jpg,Sessão Deliberativa,2025-03-26T13:55:00.000Z
75702,dep.paulolitro@camara.leg.br,220685,57,Paulo Litro,PSD,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220685,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg,Sessão Deliberativa,2025-03-26T13:55:00.000Z
75702,dep.dalbarreto@camara.leg.br,220692,57,Dal Barreto,União,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220692,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220692.jpg,Sessão Deliberativa,2025-03-26T13:55:00.000Z
75702,dep.amommandel@camara.leg.br,220715,57,Amom Mandel,Cidadania,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/220715,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220715.jpg,Sessão Deliberativa,2025-03-26T13:55:00.000Z
75826,dep.anapaulaleao@camara.leg.br,107970,57,Ana Paula Leão,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/107970,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/107970.jpg,Reunião Deliberativa,2025-04-03T12:12:00.000Z
75826,dep.emidinhomadeira@camara.leg.br,161550,57,Emidinho Madeira,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/161550,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/161550.jpg,Reunião Deliberativa,2025-04-03T12:12:00.000Z
75826,dep.zucco@camara.leg.br,220552,57,Zucco,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220552,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg,Reunião Deliberativa,2025-04-03T12:12:00.000Z
75834,null,226179,57,Gisela Simona,UNIÃO,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/226179,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/226179.jpg,Reunião Deliberativa,2025-04-09T11:03:00.000Z
75875,dep.luizcarloshauly@camara.leg.br,73778,57,Luiz Carlos Hauly,PODE,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73778,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/73778.jpg,Reunião de Eleição,2025-04-09T10:14:00.000Z
75875,null,220619,57,Delegado Ramagem,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220619,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220619.jpg,Reunião de Eleição,2025-04-09T10:14:00.000Z
75875,dep.professoralucienecavalcante@camara.leg.br,221338,57,Professora Luciene Cavalcante,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221338,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg,Reunião de Eleição,2025-04-09T10:14:00.000Z
75891,dep.orlandosilva@camara.leg.br,178987,57,Orlando Silva,PCdoB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178987,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg,Reunião Deliberativa,2025-04-09T15:15:00.000Z
75891,dep.gustavogayer@camara.leg.br,220568,57,Gustavo Gayer,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220568,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220568.jpg,Reunião Deliberativa,2025-04-09T15:15:00.000Z
75910,null,74550,57,João Leão,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74550,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/74550.jpg,Reunião de Instalação e Eleição,2025-04-10T12:07:00.000Z
75910,dep.marcostavares@camara.leg.br,220604,57,Marcos Tavares,PDT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220604,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/220604.jpg,Reunião de Instalação e Eleição,2025-04-10T12:07:00.000Z
75913,dep.luizcarloshauly@camara.leg.br,73778,57,Luiz Carlos Hauly,PODE,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73778,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/73778.jpg,Reunião Técnica,2025-04-08T15:00:00.000Z
75913,dep.zeneto@camara.leg.br,204559,57,Zé Neto,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204559,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg,Reunião Técnica,2025-04-08T15:00:00.000Z
75913,dep.florentinoneto@camara.leg.br,220700,57,Florentino Neto,PT,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/220700,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220700.jpg,Reunião Técnica,2025-04-08T15:00:00.000Z
76124,dep.joaomaia@camara.leg.br,141459,57,João Maia,PP,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/141459,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg,Reunião Deliberativa,2025-04-29T14:40:00.000Z
76126,dep.pompeodemattos@camara.leg.br,73486,57,Pompeo de Mattos,PDT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/73486,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.beneditadasilva@camara.leg.br,73701,57,Benedita da Silva,PT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/73701,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/73701.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.raimundosantos@camara.leg.br,74084,57,Raimundo Santos,PSD,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/74084,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74084.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.odaircunha@camara.leg.br,74159,57,Odair Cunha,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74159,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.lauracarneiro@camara.leg.br,74856,57,Laura Carneiro,PSD,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.marciojerry@camara.leg.br,81055,57,Márcio Jerry,PCdoB,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/81055,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.clodoaldomagalhaes@camara.leg.br,88256,57,Clodoaldo Magalhães,PV,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/88256,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,https://www.camara.leg.br/internet/deputado/bandep/88256.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.socorroneri@camara.leg.br,104552,57,Socorro Neri,PP,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/104552,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/104552.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.jilmartatto@camara.leg.br,141456,57,Jilmar Tatto,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141456,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/141456.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.domingosneto@camara.leg.br,143632,57,Domingos Neto,PSD,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/143632,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/143632.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,null,152605,57,Glauber Braga,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/152605,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/152605.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.waldenorpereira@camara.leg.br,160569,57,Waldenor Pereira,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160569.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.arthuroliveiramaia@camara.leg.br,160600,57,Arthur Oliveira Maia,União,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160600,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/160600.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.pastoreurico@camara.leg.br,160642,57,Pastor Eurico,PL,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/160642,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.miguelangelo@camara.leg.br,171786,57,Miguel Ângelo,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/171786,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/171786.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.alielmachado@camara.leg.br,178927,57,Aliel Machado,PV,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178927,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,https://www.camara.leg.br/internet/deputado/bandep/178927.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.baleiarossi@camara.leg.br,178975,57,Baleia Rossi,MDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178975,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178975.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.betopereira@camara.leg.br,204358,57,Beto Pereira,PSDB,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/204358,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204358.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.sanderson@camara.leg.br,204416,57,Sanderson,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204416,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.zeneto@camara.leg.br,204559,57,Zé Neto,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204559,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,null,204571,57,Alex Santana,Republican,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204571,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204571.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.joseildoramos@camara.leg.br,209189,57,Joseildo Ramos,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/209189,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.gilsondaniel@camara.leg.br,220529,57,Gilson Daniel,Podemos,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/220529,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220529.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.zeharoldocathedral@camara.leg.br,220536,57,Zé Haroldo Cathedral,PSD,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/220536,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220536.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.antonioandrade@camara.leg.br,220544,57,Antonio Andrade,Republican,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/220544,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220544.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.camilajara@camara.leg.br,220548,57,Camila Jara,PT,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/220548,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220548.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.denisepessoa@camara.leg.br,220553,57,Denise Pessôa,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220553,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220553.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.anapaulalima@camara.leg.br,220556,57,Ana Paula Lima,PT,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220556,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220556.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.rosangelareis@camara.leg.br,220620,57,Rosângela Reis,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220620,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220620.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.lucasramos@camara.leg.br,220662,57,Lucas Ramos,PSB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220662,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/220662.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.clarissatercio@camara.leg.br,220665,57,Clarissa Tércio,PP,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220665,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220665.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76126,dep.saulopedroso@camara.leg.br,226837,57,Saulo Pedroso,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/226837,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/226837.jpg,Sessão Deliberativa,2025-04-28T18:03:00.000Z
76134,dep.bandeirademello@camara.leg.br,220605,57,Bandeira de Mello,PV,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220605,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,https://www.camara.leg.br/internet/deputado/bandep/220605.jpg,Reunião Deliberativa,2025-04-29T10:18:00.000Z
76161,dep.luizaerundina@camara.leg.br,74784,57,Luiza Erundina,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg,Audiência Pública,2025-05-06T16:21:00.000Z
76161,dep.cristianelopes@camara.leg.br,220608,57,Cristiane Lopes,PODE,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/220608,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220608.jpg,Audiência Pública,2025-05-06T16:21:00.000Z
76180,null,73531,57,Ivan Valente,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/73531.jpg,Reunião Deliberativa,2025-05-07T10:27:00.000Z
76180,dep.wilsonsantiago@camara.leg.br,74044,57,Wilson Santiago,REPUBLICANOS,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/74044,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/74044.jpg,Reunião Deliberativa,2025-05-07T10:27:00.000Z
76180,dep.felixmendoncajunior@camara.leg.br,160666,57,Félix Mendonça Júnior,PDT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160666,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/160666.jpg,Reunião Deliberativa,2025-05-07T10:27:00.000Z
76194,dep.waldemaroliveira@camara.leg.br,91228,57,Waldemar Oliveira,AVANTE,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/91228,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/91228.jpg,Reunião Deliberativa,2025-05-06T15:12:00.000Z
76194,dep.felipefrancischini@camara.leg.br,204398,57,Felipe Francischini,PODE,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204398,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204398.jpg,Reunião Deliberativa,2025-05-06T15:12:00.000Z
76194,dep.fernandamelchionna@camara.leg.br,204407,57,Fernanda Melchionna,PSOL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204407,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/204407.jpg,Reunião Deliberativa,2025-05-06T15:12:00.000Z
76194,dep.dr.victorlinhalis@camara.leg.br,220528,57,Dr. Victor Linhalis,PODE,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/220528,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220528.jpg,Reunião Deliberativa,2025-05-06T15:12:00.000Z
76209,dep.wilsonsantiago@camara.leg.br,74044,57,Wilson Santiago,Republican,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/74044,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/74044.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.josepriante@camara.leg.br,74079,57,José Priante,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/74079,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/74079.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.adrianodobaldy@camara.leg.br,121948,57,Adriano do Baldy,PP,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/121948,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/121948.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,null,138286,57,Luciano Alves,PSD,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/138286,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/138286.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.ruycarneiro@camara.leg.br,160635,57,Ruy Carneiro,Podemos,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160635,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.giovanicherini@camara.leg.br,160673,57,Giovani Cherini,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/160673,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160673.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.jorgesolla@camara.leg.br,178857,57,Jorge Solla,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.misaelvarella@camara.leg.br,178895,57,Misael Varella,PSD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/178895,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,null,178963,57,Covatti Filho,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/178963,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178963.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.dr.zachariascalil@camara.leg.br,204412,57,Dr. Zacharias Calil,União,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/204412,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204412.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.ajalbuquerque@camara.leg.br,204549,57,AJ Albuquerque,PP,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204549,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204549.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.juniorlourenco@camara.leg.br,204574,57,Junior Lourenço,PL,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/204574,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204574.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.jorgebraz@camara.leg.br,205550,57,Jorge Braz,Republican,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/205550,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/205550.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.ricardoayres@camara.leg.br,220543,57,Ricardo Ayres,Republican,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/220543,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220543.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.daianasantos@camara.leg.br,220555,57,Daiana Santos,PCdoB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220555,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/220555.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.zetrovao@camara.leg.br,220558,57,Zé Trovão,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.alfredogaspar@camara.leg.br,220576,57,Alfredo Gaspar,União,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/220576,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220576.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.marcelocrivella@camara.leg.br,220599,57,Marcelo Crivella,Republican,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220599,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220599.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.bandeirademello@camara.leg.br,220605,57,Bandeira de Mello,PSB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220605,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,https://www.camara.leg.br/internet/deputado/bandep/220605.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.mauriciocarvalho@camara.leg.br,220609,57,Maurício Carvalho,União,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/220609,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220609.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.murillogouvea@camara.leg.br,220617,57,Murillo Gouvea,União,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220617,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220617.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.robinsonfaria@camara.leg.br,220624,57,Robinson Faria,PL,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/220624,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220624.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
76209,dep.julianacardoso@camara.leg.br,220640,57,Juliana Cardoso,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220640,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220640.jpg,Sessão Deliberativa,2025-05-06T13:58:00.000Z
