dataHoraFim,dataHoraInicio,descricao,descricaoTipo,id,localCamara,localExterno,orgaos,situacao,uri,urlRegistro
null,2026-05-06T14:00,"Discussão e votação de propostas legilativas
 Deliberação das Indicações às programações da LOA 2026 oriundas das emendas da Comissão RP-8",Reunião Deliberativa,81869,"{""nome"":""Anexo II, Plenário 07"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CPASF"",""nomePublicacao"":""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539387"",""codTipoOrgao"":""2"",""nomeResumido"":""Previdência e Assistência"",""id"":""539387"",""apelido"":""Previdência, Assis. Social, Infância, Adolescência e Família"",""nome"":""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81869,null
null,2026-05-05T14:00,"Direitos e Garantias - Infância, Infanto-juvenil e Adultos.
 A - Audiência Pública

Tema: Direitos e Garantias - Infância, Infanto-juvenil e Adultos.

Convidados:

Representante do Ministério da Justiça e Segurança Pública; (A CONFIRMAR)

RENATA TIBIRYÇÁ, coordenadora da Comissão dos Direitos das Pessoas com Deficiência da ANADEP (Vídeoconferência);

EDUARDO VALADARES DE BRITO, Defensor Público Federal - DPU

Representante do Conselho Nacional do Ministério Público; (A CONFIRMAR)

Representante do Conselho Nacional de Justiça; (A CONFIRMAR)

Representante do Instituto Brasileiro de Apoio e Acolhimento aos Autistas; (A CONFIRMAR)

Ministro MAURO LUIZ CAMPBELL MARQUES, do Superior Tribunal de Justiça. (A CONFIRMAR)


Requerimentos nºs 24 e 25, de autoria do Deputado Orlando Silva


B - Deliberação de Requerimentos:",Audiência Pública e Deliberação,81871,"{""nome"":""Anexo II, Plenário 09"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""PL308020"",""nomePublicacao"":""Comissão Especial da Política Nacional para Pessoas com Autismo (PL 3080/20)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539822"",""codTipoOrgao"":""3"",""nomeResumido"":""Autismo"",""id"":""539822"",""apelido"":""PL 3080/20 - Política Nacional para Pessoas com Autismo"",""nome"":""Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3080, de 2020, do Senhor Alexandre Frota, que \""Institui a política pública nacional para garantia, proteção e ampliação dos direitos das pessoas com Transtorno do Espectro Autismo, e dá outras providências\"", e apensados""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81871,null
null,2026-05-05T15:00,"Riscos sanitários relacionados ao consumo de produtos submetidos à vigilância sanitária objetos de falsificação, fraude, pirataria e contrabando.
 A - Audiência Pública

Tema: Riscos sanitários relacionados ao consumo de produtos submetidos à vigilância sanitária objetos de falsificação, fraude, pirataria e contrabando.

Convidados:

Representante da Agência Nacional de Vigilância Sanitária - ANVISA (a confirmar);

Representante do Ministro da Saúde (a confirmar);

RUBENS HARRY BORN, Presidente do Conselho Diretor Instituto Brasileiro de Defesa de Consumidores - IDEC (a confirmar);

NELSON MUSSOLINI, Presidente-Executivo do Sindicato da Indústria de Produtos Farmacêuticos - SINDUSFARMA (confirmado);

RENATO PORTO, Presidente-Executivo da Associação da Indústria Farmacêutica de Pesquisa - INTERFARMA (a confirmar);

JULIO CÉSAR CASTELO BRANCO REIS MOREIRA, Presidente do Instituto Nacional da Propriedade Industrial - INPI (confirmado);

JORDANA SALDANHA, Diretora-Executiva da Associação Brasileira das Indústrias de Produtos de Higiene, Limpeza e Saneantes de Uso Doméstico e de Uso Profissional - ABIPLA (confirmada);

JOSÉ ROBERTO TADROS, Presidente da Confederação Nacional do Comercio de Bens, Serviço e Turismo - CNC (a confirmar);

REGINALDO BRAGA ARCURI, Presidente-Executivo do Grupo FarmaBrasil (confirmado);

EDSON VISMONA, Presidente Executivo do Fórum Nacional Contra a Pirataria e a Ilegalidade - FNCP (confirmado); e

EDMILSON ALVES, Diretor Executivo da Associação Brasileira da Indústria do Fumo - ABIFUMO (confirmado).

(Requerimento nº 2/2026, do Dep. Julio Lopes)
(Requerimento nº 17/2026, do Dep. Julio Lopes)
(Requerimento nº 19/2026, do Dep. Julio Lopes)

B - Deliberação de Requerimentos (estão sujeitos a pauta os requerimentos apresentados até 24h antes do horário da reunião):",Audiência Pública e Deliberação,81873,"{""nome"":""Anexo II, Plenário 07"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Externa"",""sigla"":""CEXBRLEG"",""nomePublicacao"":""Comissão Externa sobre os atos de pirataria e a agenda do \""Brasil Legal\"""",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539837"",""codTipoOrgao"":""5"",""nomeResumido"":""Pirataria e a agenda do \""Brasil Legal\"""",""id"":""539837"",""apelido"":""Atos de pirataria e agenda do \""Brasil Legal\"""",""nome"":""Comissão Externa destinada a discutir os atos de pirataria e a agenda do chamado “Brasil Legal”""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81873,null
null,2026-05-12T10:00,"Efeitos dos herbicidas hormonais sobre a saúde e a biodiversidade 
 ""Os efeitos da utilização de herbicidas hormonais sobre a saúde das pessoas, a biodiversidade e sobre as demais culturas existentes no entorno das áreas onde os herbicidas são aplicados"" 

REQ 22/26, do Dep. Nilton Tatto (PT/RN) e Dep. Alexandre Lindenmeyer (PT/RS)

Convidados: 

10h -11h   Mesa de Abertura: A perspectiva da academia/sociedade civil
JOÃO DE DEUS MEDEIROS
Presidente do Conselho Regional de Biologia da 9ª Região
NORTON SAMPAIO
Professor da Universidade Federal do Pampa
HÉLIO LUIZ MARCHIORO
Presidente do Instituto de Cooperação e Desenvolvimento Social e Cultural
MÁRIO MANTOVANI
Diretor Nacional de Relações Institucionais da Associação Nacional de Municípios e Meio Ambiente
ALTHEN TEIXEIRA FILHO
Professor do Instituto de Biologia do Departamento de Morfologia da Universidade Federal de Pelotas

11h25 -12h30 Mesa 2: A   perspectiva governamental

JOÃO CAPOBIANCO
Ministro do Meio Ambiente e Desenvolvimento Sustentável e Mudança do Clima- MMA
FERNANDA MACHIAVELI
Ministra do Desenvolvimento Agrário e Agricultura Familiar - MDA
ANDRÉ DE PAULA
Ministro da Agricultura, Pecuária e Abastecimento - MAPA
RODRIGO AGOSTINHO
Presidente do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA",Seminário,81875,"{""nome"":""A Definir"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CMADS"",""nomePublicacao"":""Comissão de Meio Ambiente e Desenvolvimento Sustentável"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/6174"",""codTipoOrgao"":""2"",""nomeResumido"":""Meio Ambiente"",""id"":""6174"",""apelido"":""Meio Ambiente e Desenvolvimento Sustentável"",""nome"":""Comissão de Meio Ambiente e Desenvolvimento Sustentável""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81875,null
null,2026-05-06T11:00,Discussão e votação de propostas legislativas,Reunião Deliberativa,81878,"{""nome"":""Anexo II, Plenário 07"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSAUDE"",""nomePublicacao"":""Comissão de Saúde"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2014"",""codTipoOrgao"":""2"",""nomeResumido"":""Saúde"",""id"":""2014"",""apelido"":""Saúde"",""nome"":""Comissão de Saúde""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81878,null
null,2026-05-06T14:00,"1. O Papel das ouvidorias no fortalecimento da democracia e combate à desinformação 2. Discussão e votação de propostas legislativas
 (REQ 7/2026 CCOM, do deputado Gilson Daniel)

1) CIRO NOGUEIRA (a Confirmar)
   Senador e Ouvidor do Senado Federal
   Senado Federal

2) FLÁVIA MIGNONI (a Confirmar)
   Representante
   Superintendência Estadual de Comunicação Social do ES

3) GISELLI BALESTRASSI (a Confirmar)
   Ouvidora-Geral
   Ouvidoria-Geral do Estado do Estado do Espírito Santo

4) LUCIANA BERTACHINI (a Confirmar)
   Representante
   Associação Brasileira de Ouvidores (ABO)

5) MARÍLIA POLETTI (a Confirmar)
   Presidente
   Sindicato dos Jornalistas Profissionais do Estado do Espírito Santo

6) REPRESENTANTE (a Confirmar)
   Representante
   Ouvidoria do Tribunal de Contas da União",Audiência Pública e Deliberação,81880,"{""nome"":""Anexo II, Plenário 11"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CCOM"",""nomePublicacao"":""Comissão de Comunicação"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539385"",""codTipoOrgao"":""2"",""nomeResumido"":""Comunicação"",""id"":""539385"",""apelido"":""Comunicação"",""nome"":""Comissão de Comunicação""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81880,null
null,2026-05-06T13:29,"Discussão e votação de propostas legislativas
 A - Deliberação das indicações às programações da LOA 2026 orindas de emendas.

""Tabela a divulgar.""",Reunião Deliberativa,81881,"{""nome"":""Anexo II, Plenário 10"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CCULT"",""nomePublicacao"":""Comissão de Cultura"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/536996"",""codTipoOrgao"":""2"",""nomeResumido"":""Cultura"",""id"":""536996"",""apelido"":""Cultura"",""nome"":""Comissão de Cultura""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81881,null
null,2026-05-12T16:00,"Audiência pública para debater sobre os 10 anos do Marco Legal da Primeira Infância (Lei nº 13.257/16)
 Audiência Pública conjunta das Comissões de Previdência, Assistência Social, Infância, Adolescência e Família e de Saúde, decorrente da aprovação dos REQ Nº 10/2026 CPASF, de autoria das Deputadas Amanda Gentil (PP-MA) e Laura Carneiro (PSD-RJ) e REQ Nº 47/2026 CSAUDE, de autoria do Deputado Dr. Zacharias Calil (MDB-GO).

1) MARINA FRAGATA CHICARO (a Confirmar)
   Diretoria de Políticas Públicas
   Fundação Maria Cecília Souto Vidigal

2) REPRESENTANTE (a Confirmar)
     UNICEF

3) REPRESENTANTE (a Confirmar)
     Ministério da Educação

4) REPRESENTANTE (a Confirmar)
     Ministério da Saúde

5) REPRESENTANTE (a Confirmar)
     Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome

6) VITAL DIDONET (a Confirmar)
     Consultor
     Rede Nacional da Primeira Infância",Audiência Pública,81883,"{""nome"":""A Definir"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CPASF"",""nomePublicacao"":""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539387"",""codTipoOrgao"":""2"",""nomeResumido"":""Previdência e Assistência"",""id"":""539387"",""apelido"":""Previdência, Assis. Social, Infância, Adolescência e Família"",""nome"":""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família""},{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSAUDE"",""nomePublicacao"":""Comissão de Saúde"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2014"",""codTipoOrgao"":""2"",""nomeResumido"":""Saúde"",""id"":""2014"",""apelido"":""Saúde"",""nome"":""Comissão de Saúde""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81883,null
null,2026-05-07T10:00,"Fundo Nacional de Desenvolvimento da Cadeia do Leite 
 1) ALEXANDRE LEAL DOS SANTOS (Confirmado)
   Presidente
   Federação dos Trabalhadores Rurais Agricultores Familiares do Estado do Paraná - FETAEP

2) LUIS CORTI (a Confirmar)
   Deputado estadual
   Assembleia Legislativa do Paraná

3) REPRESENTANTE (a Confirmar)
   Ministério do Desenvolvimento Agrário e Agricultura Familiar - MDA

4) REPRESENTANTE (a Confirmar)
   Confederação Nacional dos Trabalhadores Rurais Agricultores e Agricultoras Familiares - CONTAG

5) REPRESENTANTE (a Confirmar)
   Federação da Agricultura do Estado do Paraná - FAEP

6) REPRESENTANTE (a Confirmar)
   Federação dos Trabalhadores na Agricultura Familiar do Paraná - FETRAF

7) REPRESENTANTE (a Confirmar)
   Sindicato e Organização das Cooperativas do Estado do Paraná - OCEPAR

8) REPRESENTANTE (a Confirmar)
   União Nacional das Cooperativas da Agricultura Familiar e Economia Solidária - UNICAFES



(REQ 37/2026 CAPADR, do deputado Welter)",Audiência Pública,81888,"{""nome"":""A Definir"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CAPADR"",""nomePublicacao"":""Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2001"",""codTipoOrgao"":""2"",""nomeResumido"":""Agropecuária"",""id"":""2001"",""apelido"":""Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"",""nome"":""Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81888,null
null,2026-05-05T14:00,"Plano de trabalho e votação de requerimentos
 A - Apresentação do Plano de Trabalho do Relator, Dep. Leo Prates;

B - Deliberação de Requerimentos:",Reunião Deliberativa,81891,"{""nome"":""Anexo II, Plenário 02"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""PEC22119"",""nomePublicacao"":""Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539845"",""codTipoOrgao"":""3"",""nomeResumido"":""Fim da Escala 6x1"",""id"":""539845"",""apelido"":""PEC 221/19 - Redução da Jornada de Trabalho"",""nome"":""Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que \""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos\"", e apensada""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81891,null
null,2026-05-06T14:00,"Comparecimento da Ministra das Mulheres para apresentar os planos e a agenda estratégica do Ministério e as ações do Pacto Brasil entre os Três Poderes para Enfrentamento do Feminicídio.
 CONVIDADA (confirmada)

Sra. Márcia Lopes, Ministra de Estado da Mulheres


Requerimento:

Requerimento nº 4/2026, de autoria das deputadas Erika Hilton, Laura Carneiro e Socorro Neri.",Reunião de Comparecimento de Ministro(a),81893,"{""nome"":""Anexo II, Plenário 14"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CMULHER"",""nomePublicacao"":""Comissão de Defesa dos Direitos da Mulher"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/537870"",""codTipoOrgao"":""2"",""nomeResumido"":""Mulher"",""id"":""537870"",""apelido"":""Defesa dos Direitos da Mulher"",""nome"":""Comissão de Defesa dos Direitos da Mulher""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81893,null
null,2026-05-05T15:00,"Instalação dos trabalhos do GT e apresentação do Plano de Trabalho da Coordenadora, Dep. Tabata Amaral
 A - Instalação dos trabalhos do GT; e 

B - Apresentação do Plano de Trabalho da Coordenadora, Dep. Tabata Amaral.",Reunião,81894,"{""nome"":""Anexo II, Plenário 03"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Grupo de Trabalho"",""sigla"":""GTMISOG"",""nomePublicacao"":""Grupo de Trabalho sobre Crimes Praticados em Razão de Misoginia"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539847"",""codTipoOrgao"":""10"",""nomeResumido"":""Crime de Misoginia"",""id"":""539847"",""apelido"":""GT - Crimes Praticados em Razão de Misoginia"",""nome"":""Grupo de Trabalho com a finalidade de discutir o PL 896/2023, que “altera a Lei nº 7.716, de 5 de janeiro de 1989, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para dispor sobre crimes praticados em razão de misoginia""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81894,null
null,2026-05-06T09:00,Discussão e votação de propostas legislativas,Reunião Deliberativa,81895,"{""nome"":""Anexo II, Plenário 03"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CREDN"",""nomePublicacao"":""Comissão de Relações Exteriores e de Defesa Nacional"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2018"",""codTipoOrgao"":""2"",""nomeResumido"":""Relações Exteriores"",""id"":""2018"",""apelido"":""Relações Exteriores e de Defesa Nacional"",""nome"":""Comissão de Relações Exteriores e de Defesa Nacional""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81895,null
