dataHoraFim,dataHoraInicio,descricao,descricaoTipo,id,localCamara,localExterno,orgaos,situacao,uri,urlRegistro
2025-04-29T16:39,2025-04-29T14:36,"Instalação da comissão e eleição do presidente e vice-presidentes
 A - Instalação da Comissão; e

B - Eleição do Presidente e dos Vice-Presidentes.",Reunião de Instalação e Eleição,76144,"{""nome"":""Anexo II, Plenário 14"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""PL261424"",""nomePublicacao"":""Comissão Especial sobre o Plano Nacional de Educação 2024-2034 (PL 2614/24)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539777"",""codTipoOrgao"":""3"",""nomeResumido"":""PNE 2024-2034"",""id"":""539777"",""apelido"":""PL 2614/24 - Plano Nacional de Educação decênio 2024-2034"",""nome"":""Comissão Especial destinada a proferir parecer ao Projeto de Lei n. 2614, de 2024, do Poder Executivo, que \""aprova o Plano Nacional de Educação para o decênio 2024-2034\""""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76144,https://www.youtube.com/watch?v=YUWzW8UGBaM
2025-04-29T15:40,2025-04-29T14:40,Discussão e votação de propostas legislativas,Reunião Deliberativa,76124,"{""nome"":""Anexo II, Plenário 08"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CASP"",""nomePublicacao"":""Comissão de Administração e Serviço Público"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539388"",""codTipoOrgao"":""2"",""nomeResumido"":""Serviço Público"",""id"":""539388"",""apelido"":""Administração e Serviço Público"",""nome"":""Comissão de Administração e Serviço Público""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76124,https://www.youtube.com/watch?v=XcXdlzU7MP8
2025-04-29T15:08,2025-04-29T14:46,Discussão e votação de requerimentos,Reunião Deliberativa,76149,"{""nome"":""Anexo II, Plenário 09"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CDHMIR"",""nomePublicacao"":""Comissão de Direitos Humanos, Minorias e Igualdade Racial"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2007"",""codTipoOrgao"":""2"",""nomeResumido"":""Direitos Humanos"",""id"":""2007"",""apelido"":""Direitos Humanos, Minorias e Igualdade Racial"",""nome"":""Comissão de Direitos Humanos, Minorias e Igualdade Racial""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76149,https://www.youtube.com/watch?v=o6yjSJYLBZU
2025-04-29T15:00,2025-04-29T14:53,Discussão e votação de propostas legislativas,Reunião Deliberativa,76090,"{""nome"":""Anexo II, Plenário 10"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CMADS"",""nomePublicacao"":""Comissão de Meio Ambiente e Desenvolvimento Sustentável"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/6174"",""codTipoOrgao"":""2"",""nomeResumido"":""Meio Ambiente"",""id"":""6174"",""apelido"":""Meio Ambiente e Desenvolvimento Sustentável"",""nome"":""Comissão de Meio Ambiente e Desenvolvimento Sustentável""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76090,https://www.youtube.com/watch?v=dPEvpG8TO1c
null,2025-04-29T15:00,Anúncio da formação da Federação União Progressistas,Reunião Técnica,76167,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",SALÃO NOBRE,"[{""tipoOrgao"":""Órgão da Câmara dos Deputados"",""sigla"":""EVENTOS"",""nomePublicacao"":""Câmara dos Deputados - Outros Eventos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"",""codTipoOrgao"":""12000"",""nomeResumido"":null,""id"":""100950"",""apelido"":""Outros Eventos"",""nome"":""Eventos""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/76167,null
2025-04-29T17:53,2025-04-29T15:08,"Prioridades do Ministério da Justiça em 2025 e esclarecimentos sobre temas diversos
 Continuação da reunião de comparecimento com o Ministro da Justiça.",Reunião de Comparecimento de Ministro(a),76173,"{""nome"":""Anexo II, Plenário 02"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSPCCO"",""nomePublicacao"":""Comissão de Segurança Pública e Combate ao Crime Organizado"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/5503"",""codTipoOrgao"":""2"",""nomeResumido"":""Segurança Pública"",""id"":""5503"",""apelido"":""Segurança Pública e Combate ao Crime Organizado"",""nome"":""Comissão de Segurança Pública e Combate ao Crime Organizado""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76173,null
2025-04-29T17:59,2025-04-29T15:15,"Condições de trabalho, valorização profissional e regulamentação das atividades dos Agentes Comunitários de Saúde (ACS) e Agentes de Combate às Endemias (ACE).
 14h30min - Apresentação da pauta legislativa e das principais matérias em tramitação no Congresso Nacional.

Expositores:

José Eudes Barroso Vieira -  Diretor do Departamento de Estratégias e Políticas de Saúde Comunitária da Secretaria de Atenção Primária à Saúde (SAPS/MS)
Felipe Proenço - Secretário da Secretaria de Gestão do Trabalho e da Educação na Saúde do Ministério da Saúde (SGTES/MS)
Mariângela Batista Galvão Simão - Secretária da Seretaria de Vigilância em Saúde e Ambiente do Ministério da Saúde (SVSA/MS)",Audiência Pública,76143,"{""nome"":""Auditório Nereu Ramos"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CLP"",""nomePublicacao"":""Comissão de Legislação Participativa"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/5438"",""codTipoOrgao"":""2"",""nomeResumido"":""Legislação Participativa"",""id"":""5438"",""apelido"":""Legislação Participativa"",""nome"":""Comissão de Legislação Participativa""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76143,null
2025-04-29T15:59,2025-04-29T15:29,Discussão e votação de propostas legislativas,Reunião Deliberativa,76112,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CCOM"",""nomePublicacao"":""Comissão de Comunicação"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539385"",""codTipoOrgao"":""2"",""nomeResumido"":""Comunicação"",""id"":""539385"",""apelido"":""Comunicação"",""nome"":""Comissão de Comunicação""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76112,https://www.youtube.com/watch?v=4ehVaxZRuvA
null,2025-04-29T15:30,Eleição do 1º e 2º vice-presidentes e discussão/votação de propostas legislativas.,Reunião Deliberativa,76107,"{""nome"":""Anexo II, Plenário 07"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CPASF"",""nomePublicacao"":""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539387"",""codTipoOrgao"":""2"",""nomeResumido"":""Previdência e Assistência"",""id"":""539387"",""apelido"":""Previdência, Assis. Social, Infância, Adolescência e Família"",""nome"":""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família""}]",Cancelada,https://dadosabertos.camara.leg.br/api/v2/eventos/76107,null
2025-04-29T18:55,2025-04-29T17:15,"Racismo na história, nas estruturas sociais e nas instituições: diagnóstico e propostas de superação
 CÂMARA DOS DEPUTADOS

CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS

57ª Legislatura - 3ª Sessão Legislativa Ordinária

Audiência Pública 29 de abril de 2025

GRUPO DE ESTUDO ""POLÍTICAS PÚBLICAS DE COMBATE AO RACISMO E ÀS DESIGUALDADES DE GÊNERO NA CONSTRUÇÃO DE UM BRASIL JUSTO E DESENVOLVIDO""

TEMA: O RACISMO NA HISTÓRIA, NAS ESTRUTURAS SOCIAIS E NAS INSTITUIÇÕES: DIAGNÓSTICO E PROPOSTAS DE SUPERAÇÃO

Local: Plenário 3    Data: 29/04/25    Horário: 17h00

P A U T A DA REUNIÃO

O objetivo desta audiência é promover o debate sobre o racismo na história, nas estruturas sociais e nas instituições: diagnóstico e propostas de superação. O racismo tem raízes históricas ligadas à colonização, escravidão e à construção de hierarquias raciais. Na questão social se manifesta na educação, saúde, mercado de trabalho e sistema de justiça. Muitas instituições, incluindo escolas, empresas e órgãos governamentais operam com preconceitos implícitos levando a práticas que reforçam a desigualdade racial. Superar o racismo requer um esforço coletivo e contínuo, envolvendo educação, conscientização, políticas públicas, reforma institucional, movimentos sociais, diálogo e reflexão. É uma luta que demanda a participação de toda a sociedade para construir um futuro mais justo e igualitário.

1  Abertura dos trabalhos pelas deputadas relatoras do estudo
   - Deputado Márcio Jerry (presidente do CEDES)
   - Deputada Dandara (relatora do estudo)
   - Deputada Benedita da Silva (relatora do estudo)

2  Apresentação dos palestrantes:
   -  Daniel Bento Teixeira - Diretor Executivo do Centro de Estudos das Relações de Trabalho e                       Desigualdades
   -  Fernanda Lima da Silva - Professora e pesquisadora do Instituto Brasileiro de Ensino,                   desenvolvimento e pesquisa - IDP e da Universidade de Brasília - UnB 
    -  Edson Lopes Cardoso - Doutor em Educação  pela Universidade de São Paulo(USP) e Diretor do            Irohin -Centro de Documentação e Memória Afro-brasileira (Irohin.org.br)  
    -  Luiz Augusto Campos - Coordenador do Grupo de Estudos Multidisciplinares da Ação Afirmativa  
 
3  Debate entre as deputadas relatoras, palestrantes, consultores e convidados
     - Consultores legislativos: Márcio Nuno Rabat (organizador) e Aurélio Palos (Secretário Executivo e            Diretor da Conle)

4  Perguntas dos convidados aos palestrantes

5 Encerramento dos trabalhos",Reunião Técnica,75967,"{""nome"":""Anexo II, Plenário 03"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Conselho"",""sigla"":""CEDES"",""nomePublicacao"":""CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/537020"",""codTipoOrgao"":""11"",""nomeResumido"":""Centro de Estudos"",""id"":""537020"",""apelido"":""Centro de Estudos e Debates Estratégicos"",""nome"":""Centro de Estudos e Debates Estratégicos""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75967,https://www.youtube.com/watch?v=wCpPFtsEW_Y
2025-04-29T19:15,2025-04-29T18:21,"Planos e Agenda Estratégica da Pasta para os Próximos Anos
 (REQ 5/2025 CPASF, do deputado Ruy Carneiro; REQ 7/2025 CPASF, da deputada Laura Carneiro)

1) Exmo. Sr. CARLOS ROBERTO LUPI (Confirmado)
   Ministro de Estado da Previdência Social",Reunião de Comparecimento de Ministro(a),75840,"{""nome"":""Anexo II, Plenário 07"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CPASF"",""nomePublicacao"":""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539387"",""codTipoOrgao"":""2"",""nomeResumido"":""Previdência e Assistência"",""id"":""539387"",""apelido"":""Previdência, Assis. Social, Infância, Adolescência e Família"",""nome"":""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/75840,null
null,2025-04-30T09:00,Discussão e votação de propostas legislativas,Reunião Deliberativa,76079,"{""nome"":""Anexo II, Plenário 04"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CFT"",""nomePublicacao"":""Comissão de Finanças e Tributação"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2010"",""codTipoOrgao"":""2"",""nomeResumido"":""Finanças e Tributação"",""id"":""2010"",""apelido"":""Finanças e Tributação"",""nome"":""Comissão de Finanças e Tributação""}]",Encerrada (Termo),https://dadosabertos.camara.leg.br/api/v2/eventos/76079,null
2025-04-30T11:23,2025-04-30T09:22,Sessão Deliberativa Extraordinária Semipresencial (AM nº 123/2020),Sessão Deliberativa,76187,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/76187,https://www.youtube.com/watch?v=Q1OOwBe_ch0
2025-04-30T13:51,2025-04-30T10:05,Comparecimento da Ministra de Estado da Cultura Margareth Menezes,Reunião de Comparecimento de Ministro(a),75931,"{""nome"":""Anexo II, Plenário 09"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CCULT"",""nomePublicacao"":""Comissão de Cultura"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/536996"",""codTipoOrgao"":""2"",""nomeResumido"":""Cultura"",""id"":""536996"",""apelido"":""Cultura"",""nome"":""Comissão de Cultura""},{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CFFC"",""nomePublicacao"":""Comissão de Fiscalização Financeira e Controle"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2011"",""codTipoOrgao"":""2"",""nomeResumido"":""Fiscalização Financeira"",""id"":""2011"",""apelido"":""Fiscalização Financeira e Controle"",""nome"":""Comissão de Fiscalização Financeira e Controle""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/75931,https://www.youtube.com/watch?v=OeBtsNCh3R4
2025-04-30T13:08,2025-04-30T10:24,Discussão e votação de propostas legislativas,Reunião Deliberativa,76129,"{""nome"":""Anexo II, Plenário 01"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CCJC"",""nomePublicacao"":""Comissão de Constituição e Justiça e de Cidadania"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2003"",""codTipoOrgao"":""2"",""nomeResumido"":""Constituição e Justiça"",""id"":""2003"",""apelido"":""Constituição e Justiça e de Cidadania"",""nome"":""Comissão de Constituição e Justiça e de Cidadania""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76129,https://www.youtube.com/watch?v=CpZnzIiKgXU
null,2025-05-05T14:00,Discussão e votação de propostas legislativas,Reunião Deliberativa,76099,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSPCCO"",""nomePublicacao"":""Comissão de Segurança Pública e Combate ao Crime Organizado"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/5503"",""codTipoOrgao"":""2"",""nomeResumido"":""Segurança Pública"",""id"":""5503"",""apelido"":""Segurança Pública e Combate ao Crime Organizado"",""nome"":""Comissão de Segurança Pública e Combate ao Crime Organizado""}]",Encerrada (Termo),https://dadosabertos.camara.leg.br/api/v2/eventos/76099,null
2025-05-05T18:04,2025-05-05T15:00,"Sistema Financeiro e seus impactos nas relações de trabalho da categoria bancária e no atendimento a clientes e usuários
 (Requerimentos Nº 8/2025/CTRAB, do Deputado Reimont)          


CONVIDADOS


ELIKA TAKIMOTO
Deputada Estadual - RJ

JUVANDIA MOREIRA
Presidente da Contraf-CUT

ADRIANA NALESSO
Presidente da Federa-RJ

JOSÉ FERREIRA                                                                                                                                                               Presidente do Sindicato dos Bancários do Rio de Janeiro

GUSTAVO CARVAZA
Técnico do DIEESE

MOISÉS MARQUES
Professor.",Debate,76022,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",Plenário nº 12 do anexo II da CD (virtual) e ALERJ (presencial),"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CTRAB"",""nomePublicacao"":""Comissão de Trabalho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2015"",""codTipoOrgao"":""2"",""nomeResumido"":""Trabalho"",""id"":""2015"",""apelido"":""Trabalho"",""nome"":""Comissão de Trabalho""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76022,null
2025-05-05T23:26,2025-05-05T18:01,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,76214,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/76214,https://www.youtube.com/watch?v=Q5C0tPQz8hE
2025-05-06T10:00,2025-05-06T09:00,"Contribuições do livro ""DO PROCESSO INFLACIONÁRIO como Subsídio Estatal à Concentração da Renda Privada"", do escritor Givaldo Peixoto
 Expositor:

Dr. Givaldo Peixoto  - escritor",Audiência Pública,76203,"{""nome"":""Anexo II, Plenário 03"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CLP"",""nomePublicacao"":""Comissão de Legislação Participativa"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/5438"",""codTipoOrgao"":""2"",""nomeResumido"":""Legislação Participativa"",""id"":""5438"",""apelido"":""Legislação Participativa"",""nome"":""Comissão de Legislação Participativa""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76203,https://www.youtube.com/watch?v=9wQNukfJA7U
null,2025-05-06T10:00,Grupo de Trabalho das Empresas da Frente Parlamentar Ambientalista,Reunião Técnica,76260,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",Salão Nobre,"[{""tipoOrgao"":""Órgão da Câmara dos Deputados"",""sigla"":""EVENTOS"",""nomePublicacao"":""Câmara dos Deputados - Outros Eventos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"",""codTipoOrgao"":""12000"",""nomeResumido"":null,""id"":""100950"",""apelido"":""Outros Eventos"",""nome"":""Eventos""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/76260,null
2025-05-06T13:03,2025-05-06T10:07,"Fluxo reverso e os impactos na geração distribuída no sistema elétrico
 (REQ 7/2025 CDE, do deputado Lafayette de Andrada)




1)   FREDERICO TELES (Confirmado)
Diretor do Departamento de Políticas Setoriais
   Ministério de Minas e Energia - MME

2) PEDRO LOMBARDI (Confirmado)
   Gerente da Superintendência de Regulação dos Serviços de Transmissão e Distribuição de Energia Elétrica
   Agência Nacional de Energia Elétrica - ANEEL

3) FERNANDO SILVA (Confirmado - videoconferência)
   Gerente Executivo do Planejamento Elétrico
   Operador Nacional do Sistema Elétrico - ONS

4) HEBER GALARCE (Confirmado)
   Presidente
   Instituto Nacional de Energia Limpa - INEL

5) MARCOS MADUREIRA (Confirmado)
   Presidente-Executivo
   Associação Brasileira de Distribuidores de Energia Elétrica - ABRADEE

6) CARLOS EVANGELISTA (Confirmado)
   Presidente
   Associação Brasileira de Geração Distribuida - ABGD

7) BÁRBARA RUBIM (Confirmada)
   Vice-Presidente de Geração Distribuída
   Associação Brasileira de Energia Solar Fotovoltaica - ABSOLAR

8) HEWERTON MARTINS (Confirmado)
   Presidente
   Movimento Solar Livre -MSL",Audiência Pública,76053,"{""nome"":""Anexo II, Plenário 05"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CDE"",""nomePublicacao"":""Comissão de Desenvolvimento Econômico"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2008"",""codTipoOrgao"":""2"",""nomeResumido"":""Desenvolvimento Econômico"",""id"":""2008"",""apelido"":""Desenvolvimento Econômico"",""nome"":""Comissão de Desenvolvimento Econômico""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76053,https://www.youtube.com/watch?v=I0QSqwXFElw
2025-05-06T12:20,2025-05-06T10:10,"Implantação ferroviária no trecho da EF-118 e revitalização da malha ferroviária da Baixada Fluminense
 REQ. 02/2025-CVT, do deputado Bebeto

Convidados:

. LEONARDO CEZAR RIBEIRO, Secretário Nacional de Transporte Ferroviário, e MARYANE DA SILVA FIGUEIREDO ARAÚJO, Diretora de Obras e Projetos do Ministro dos Transportes; (Confirmados)

. ALESSANDRO BAUMGARTNET, Superintendente de Transporte Ferroviário e LORENA CRISTINA MARTINS BATISTA DUARTE, Gerente de Estudos e Projetos de Ferrovias da Superintendência de Concessão da Infraestrutura da Agência Nacional de Transportes Terrestres (ANTT); (Confirmados)

. DAVI FERREIRA GOMES BARRETO, Diretor-Presidente da Associação Nacional dos Transportadores Ferroviários (ANTF); (Confirmado)

. MAURO RIBEIRO VIEGAS FILHO, Presidente do Conselho Empresarial de Infraestrutura e Diretor Executivo do CIRJ da Federação das Indústrias do Estado do Rio de Janeiro (FIRJAN); (Confirmado)

. MARINA ROCHA, Prefeita de Guapimirim - RJ (Baixada Fluminense); (Confirmada)

. DUDU REINA, Prefeito de Nova Iguaçu - RJ (Baixada Fluminense); (Confirmado)

. GLAUCO KAIZER, Prefeito de Queimados - RJ (Baixada Fluminense); (Confirmado)

. RODRIGO MARCOS e ROSA CASSAR , Relações Institucionais da MRS LOGÍSTICA; (Confirmados)

. LEO VIEIRA, Prefeito de São João de Meriti - RJ (Baixada Fluminense);

. PROFESSOR LUCAS, Prefeito de Seropédica - RJ (Baixada Fluminense);

. MÁRCIO CANELLA, Prefeito de Belford Roxo - RJ (Baixada Fluminense);

. NETINHO REIS, Prefeito de Duque de Caxias - RJ (Baixada Fluminense);

.  RUBEM VIEIRA DE SOUZA, Prefeito de Itaguaí - RJ (Baixada Fluminense);

. FERNANDA ONTIVEROS, Prefeita de Japeri - RJ (Baixada Fluminense);

. RENATO COZZOLINO, Prefeito de Magé - RJ (Baixada Fluminense);

. MAROTTO MIRANDA, Prefeito de Mesquita - RJ (Baixada Fluminense);

. ABRAÃO DAVID NETO, Prefeito de Nilópolis - RJ (Baixada Fluminense);

. ANDREZINHO CECILIANO, Prefeito de Paracambi - RJ (Baixada Fluminense).",Audiência Pública,75853,"{""nome"":""Anexo II, Plenário 13"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CVT"",""nomePublicacao"":""Comissão de Viação e Transportes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2016"",""codTipoOrgao"":""2"",""nomeResumido"":""Viação e Transportes"",""id"":""2016"",""apelido"":""Viação e Transportes"",""nome"":""Comissão de Viação e Transportes""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75853,https://www.youtube.com/watch?v=dHM6KoVkfDM
2025-05-06T12:51,2025-05-06T10:16,"Linha de Cuidado ao Trauma no Brasil
 REQ. 18/2025 CSAUDE, do Dep. Dr. Ismael Alexandrino.


Convidados confirmados:

- Gustavo Fraga (presencial) 
Faculdade de Ciências Médicas da Universidade de Campinas

- Rodrigo Caselli (presencial)
Serviço de Medicina do Trauma do Hospital de Base de Brasília - IGESDF

- Antonio Edson Souza Meira Júnior  (presencial) 
Representante do Conselho Federal de Medicina (CFM)

- José Gustavo Parreira (presencial)
Representante da Sociedade Brasileira de Atendimento Integrado ao Traumatizado (SBAIT)

- Saul Ezrom (presencial)
Representante do Corpo de Bombeiros Militar

- Izabella Rizzotti Souza Lima (presencial)
Coordenadora de Educação e Saúde para o Trânsito, da Secretaria Nacional de Trânsito

- Letícia de Oliveira Cardoso (virtual)
Diretora do Departamento de Análise Epidemiológica e Vigilância de Doenças Não Transmissíveis (DAENT), da Secretaria de Vigilância em Saúde e Ambiente do Ministério da Saúde",Audiência Pública,76083,"{""nome"":""Anexo II, Plenário 07"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSAUDE"",""nomePublicacao"":""Comissão de Saúde"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2014"",""codTipoOrgao"":""2"",""nomeResumido"":""Saúde"",""id"":""2014"",""apelido"":""Saúde"",""nome"":""Comissão de Saúde""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76083,https://www.youtube.com/watch?v=GuOq8Pq3Spk
2025-05-06T11:30,2025-05-06T10:24,"Audiodescrição na inclusão social de pessoas com deficiência visual
 Requerimento n. 3/2025 

Autor: Dep. Otoni de Paula

Convidados:

Adriana Malta - Audiodescritora

Gabriela Passos ¡V Professora e Audiodescritora

Ana Paula Castro ¡V Professora e Audiodescritora

Fernando Rodrigues ¡V Consultor de Audiodescricao

Fernando Alves ¡V Consultor de Audiodescricao",Audiência Pública,76159,"{""nome"":""Anexo II, Plenário 09"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CDHMIR"",""nomePublicacao"":""Comissão de Direitos Humanos, Minorias e Igualdade Racial"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2007"",""codTipoOrgao"":""2"",""nomeResumido"":""Direitos Humanos"",""id"":""2007"",""apelido"":""Direitos Humanos, Minorias e Igualdade Racial"",""nome"":""Comissão de Direitos Humanos, Minorias e Igualdade Racial""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76159,https://www.youtube.com/watch?v=u7Qhf9wmcqI
2025-05-06T13:07,2025-05-06T10:30,"Impactos da Rede Federal de Educação Profissional, Científica e Tecnológica na Sociedade Brasileira 
 1) MARCELO BREGAGNOLI (Confirmado) - Secretário de Educação Profissiona e Tecnológica
   do Ministério da Educação; 

2)   ANA PAULA GIRAUX (Confirmada) -  Presidente do Conselho Nacional das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica - CONIF; 

3)  HUGO DO CARMO SILVA (Confirmado) - Presidente da União Brasileira dos Estudantes Secundaristas; 

4) JOÃO VICTOR MACHADO (Confirmado) - Coordenado-Geral  da Federação Nacional dos Estudantes em Ensino Técnico -FENET. 

(REQ 40/2025 CE, da Deputada Dandara)",Audiência Pública,75996,"{""nome"":""Anexo II, Plenário 10"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CE"",""nomePublicacao"":""Comissão de Educação"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2009"",""codTipoOrgao"":""2"",""nomeResumido"":""Educação"",""id"":""2009"",""apelido"":""Educação"",""nome"":""Comissão de Educação""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/75996,https://www.youtube.com/watch?v=KZCTgmbMLuc
