id_votacao,id_deputado,nome_deputado,voto,data_captura
999013,204427,Fernando Rodolfo,Não,2026-05-10
999013,204572,Capitão Alberto Neto,Sim,2026-05-10
999013,220669,Lula da Fonte,Sim,2026-05-10
999013,220647,Mauricio Neves,Sim,2026-05-10
999013,220607,Max Lemos,Sim,2026-05-10
999013,74057,Alice Portugal,Abstenção,2026-05-10
999013,204426,Carlos Veras,Sim,2026-05-10
999013,160588,Diego Andrade,Abstenção,2026-05-10
999013,204444,Helio Lopes,Abstenção,2026-05-10
999013,204364,Eli Borges,Não,2026-05-10
999013,178987,Orlando Silva,Sim,2026-05-10
999013,161440,Pezenti,Sim,2026-05-10
999013,74585,Lincoln Portela,Não,2026-05-10
999013,204441,Otoni de Paula,Abstenção,2026-05-10
999013,204412,Dr. Zacharias Calil,Não,2026-05-10
999013,220663,Eriberto Medeiros,Abstenção,2026-05-10
999013,74398,Maria do Rosário,Sim,2026-05-10
999013,74075,Elcione Barbalho,Sim,2026-05-10
999013,160556,Padre João,Sim,2026-05-10
999013,220610,Dr. Fernando Máximo,Sim,2026-05-10
999013,171786,Miguel Ângelo,Sim,2026-05-10
999013,74044,Wilson Santiago,Sim,2026-05-10
999013,220671,Dilvanda Faro,Abstenção,2026-05-10
999013,204541,Eduardo Bismarck,Abstenção,2026-05-10
999013,180214,Pastor Diniz,Abstenção,2026-05-10
999013,220544,Antonio Andrade,Não,2026-05-10
999013,220540,Duda Ramos,Abstenção,2026-05-10
999013,220702,Geraldo Mendes,Abstenção,2026-05-10
999013,204473,General Girão,Não,2026-05-10
999013,166402,Magda Mofatto,Sim,2026-05-10
999013,221328,Adilson Barroso,Não,2026-05-10
999013,220549,Any Ortiz,Abstenção,2026-05-10
999013,204367,Daniel Freitas,Não,2026-05-10
999013,160161,Marcelo Queiroz,Não,2026-05-10
999013,220714,Adail Filho,Abstenção,2026-05-10
999013,122974,Pedro Lucas Fernandes,Abstenção,2026-05-10
999013,72442,Felipe Carreras,Não,2026-05-10
999013,221338,Professora Luciene Cavalcante,Não,2026-05-10
999013,74376,Vander Loubet,Sim,2026-05-10
999013,204460,Carlos Jordy,Sim,2026-05-10
999013,204520,Junio Amaral,Abstenção,2026-05-10
999013,220668,Maria Arraes,Não,2026-05-10
999013,178946,Soraya Santos,Abstenção,2026-05-10
999013,204391,José Nelto,Sim,2026-05-10
999013,74043,Wellington Roberto,Abstenção,2026-05-10
999013,214694,Jorge Goetten,Não,2026-05-10
999013,204425,Silvio Costa Filho,Abstenção,2026-05-10
999013,204407,Fernanda Melchionna,Não,2026-05-10
999013,178927,Aliel Machado,Abstenção,2026-05-10
999013,204453,Natália Bonavides,Abstenção,2026-05-10
999013,160632,Zé Silva,Abstenção,2026-05-10
999013,220688,Dr. Francisco,Sim,2026-05-10
999013,69871,Bacelar,Não,2026-05-10
999013,220553,Denise Pessôa,Abstenção,2026-05-10
999013,204457,Juninho do Pneu,Não,2026-05-10
999013,204369,Caroline de Toni,Abstenção,2026-05-10
999013,143632,Domingos Neto,Sim,2026-05-10
999013,204533,Idilvan Alencar,Não,2026-05-10
999013,204540,Maria Rosas,Não,2026-05-10
999013,220652,Delegado Palumbo,Abstenção,2026-05-10
999013,74428,Mendonça Filho,Abstenção,2026-05-10
999013,220576,Alfredo Gaspar,Não,2026-05-10
999013,178908,Delegado Éder Mauro,Não,2026-05-10
999013,160601,Pr. Marco Feliciano,Abstenção,2026-05-10
999013,178882,André Fufuca,Não,2026-05-10
999013,220628,Mauricio do Vôlei,Sim,2026-05-10
999013,175765,Ribamar Silva,Não,2026-05-10
999013,220633,Ricardo Salles,Abstenção,2026-05-10
999013,141391,Arnaldo Jardim,Abstenção,2026-05-10
999013,204515,André Janones,Sim,2026-05-10
999013,74574,Paulo Magalhães,Não,2026-05-10
999013,141459,João Maia,Abstenção,2026-05-10
999013,220530,Messias Donato,Abstenção,2026-05-10
999013,204445,Fernando Mineiro,Sim,2026-05-10
999013,204474,Juarez Costa,Não,2026-05-10
999013,178943,Marcos Soares,Abstenção,2026-05-10
999013,220609,Maurício Carvalho,Abstenção,2026-05-10
999013,230768,Zé Adriano,Não,2026-05-10
999013,205476,Charles Fernandes,Sim,2026-05-10
999013,204485,Luiz Carlos Motta,Não,2026-05-10
999013,107970,Ana Paula Leão,Sim,2026-05-10
999013,179001,Márcio Biolchi,Não,2026-05-10
999013,204356,Amaro Neto,Abstenção,2026-05-10
999013,160598,Flávia Morais,Não,2026-05-10
999013,204557,Sidney Leite,Não,2026-05-10
999013,220612,Bebeto,Abstenção,2026-05-10
999013,73701,Benedita da Silva,Abstenção,2026-05-10
999013,220623,Duda Salabert,Não,2026-05-10
999013,204379,Acácio Favacho,Sim,2026-05-10
999013,220661,Matheus Noronha,Sim,2026-05-10
999013,220528,Dr. Victor Linhalis,Abstenção,2026-05-10
999013,74646,Aécio Neves,Não,2026-05-10
999013,160599,Dimas Fabiano,Abstenção,2026-05-10
999013,204488,Célio Studart,Abstenção,2026-05-10
999013,92102,Leur Lomanto Júnior,Não,2026-05-10
999013,160548,Jonas Donizette,Sim,2026-05-10
999013,133810,Marcelo Moraes,Não,2026-05-10
999013,74554,José Rocha,Abstenção,2026-05-10
999013,74371,Rubens Otoni,Sim,2026-05-10
999013,178983,Marcio Alvino,Sim,2026-05-10
999013,92699,Fernando Monteiro,Não,2026-05-10
999013,204481,Dr. Jaziel,Abstenção,2026-05-10
999013,204362,Ricardo Guidi,Não,2026-05-10
999013,220681,Fábio Macedo,Sim,2026-05-10
999013,204459,Daniela do Waguinho,Não,2026-05-10
999013,178858,Mário Negromonte Jr.,Abstenção,2026-05-10
999013,160552,Danrlei de Deus Hinterholz,Abstenção,2026-05-10
999013,73433,Arlindo Chinaglia,Abstenção,2026-05-10
999013,204539,Hercílio Coelho Diniz,Abstenção,2026-05-10
999013,220677,Keniston Braga,Não,2026-05-10
999013,143084,Tiago Dimas,Abstenção,2026-05-10
999013,221329,Ricardo Abrão,Abstenção,2026-05-10
999013,220708,Gabriel Nunes,Sim,2026-05-10
999013,160527,Aguinaldo Ribeiro,Abstenção,2026-05-10
999013,178905,Fabio Garcia,Sim,2026-05-10
999013,230957,João Cury,Sim,2026-05-10
999013,178831,André Abdon,Não,2026-05-10
999013,154178,Milton Vieira,Não,2026-05-10
999013,234788,Heloísa Helena,Sim,2026-05-10
999013,178832,Leandre,Não,2026-05-10
999014,160538,Bohn Gass,Abstenção,2026-05-10
999014,141411,Dagoberto Nogueira,Abstenção,2026-05-10
999014,74467,Damião Feliciano,Sim,2026-05-10
999014,74270,Gilberto Nascimento,Não,2026-05-10
999014,220648,Marangoni,Não,2026-05-10
999014,122158,Pedro Paulo,Sim,2026-05-10
999014,204365,Gilson Marques,Não,2026-05-10
999014,220537,Helena Lima,Não,2026-05-10
999014,204536,Kim Kataguiri,Não,2026-05-10
999014,178986,Nilto Tatto,Não,2026-05-10
999014,74084,Raimundo Santos,Não,2026-05-10
999014,204528,Adriana Ventura,Sim,2026-05-10
999014,220683,Beto Richa,Não,2026-05-10
999014,220559,Julia Zanatta,Abstenção,2026-05-10
999014,178997,Moses Rodrigues,Não,2026-05-10
999014,220626,Rafael Simoes,Não,2026-05-10
999014,153423,Renilce Nicodemos,Abstenção,2026-05-10
999014,204455,Luiz Lima,Sim,2026-05-10
999014,220693,Roberta Roma,Abstenção,2026-05-10
999014,220684,Tião Medeiros,Sim,2026-05-10
999014,178884,Hildo Rocha,Abstenção,2026-05-10
999014,220604,Marcos Tavares,Não,2026-05-10
999014,165470,Rodrigo Valadares,Não,2026-05-10
999014,220598,Tarcísio Motta,Sim,2026-05-10
999014,160610,Valmir Assunção,Sim,2026-05-10
999014,91228,Waldemar Oliveira,Sim,2026-05-10
999014,220592,Zezinho Barbary,Abstenção,2026-05-10
999014,220563,Icaro de Valmir,Não,2026-05-10
999014,74156,Leonardo Monteiro,Abstenção,2026-05-10
999014,74400,Paulo Pimenta,Não,2026-05-10
999014,220631,Samuel Viana,Sim,2026-05-10
999014,220538,Albuquerque,Abstenção,2026-05-10
999014,204358,Beto Pereira,Sim,2026-05-10
999014,204378,Coronel Chrisóstomo,Não,2026-05-10
999014,220672,Henderson Pinto,Sim,2026-05-10
999014,160642,Pastor Eurico,Sim,2026-05-10
999014,204570,Pastor Gil,Abstenção,2026-05-10
999014,204495,Airton Faleiro,Não,2026-05-10
999014,178975,Baleia Rossi,Não,2026-05-10
999014,178966,Geovania de Sá,Abstenção,2026-05-10
999014,220691,Diego Coronel,Sim,2026-05-10
999014,204486,Mauro Benevides Filho,Sim,2026-05-10
999014,179000,Marcelo Álvaro Antônio,Abstenção,2026-05-10
999014,220591,Meire Serafim,Sim,2026-05-10
999014,141531,Rodrigo de Castro,Não,2026-05-10
999014,220569,Silvye Alves,Não,2026-05-10
999014,178934,Toninho Wandscheer,Sim,2026-05-10
999014,160512,Aureo Ribeiro,Não,2026-05-10
999014,204524,Pinheirinho,Não,2026-05-10
999014,141450,Hugo Leal,Abstenção,2026-05-10
999014,204372,Julio Cesar Ribeiro,Abstenção,2026-05-10
999014,74161,Reginaldo Lopes,Sim,2026-05-10
999014,204479,Nicoletti,Sim,2026-05-10
999014,220632,Ana Pimentel,Não,2026-05-10
999014,74158,Mário Heringer,Não,2026-05-10
999014,220656,Fernanda Pessoa,Sim,2026-05-10
999014,178993,Carlos Henrique Gaguim,Sim,2026-05-10
999014,204512,Delegado Marcelo Freitas,Sim,2026-05-10
999014,204351,Dr. Luiz Ovando,Abstenção,2026-05-10
999014,74253,Julio Lopes,Abstenção,2026-05-10
999014,74858,Lindbergh Farias,Sim,2026-05-10
999014,160535,Marcon,Abstenção,2026-05-10
999014,74159,Odair Cunha,Sim,2026-05-10
999014,220630,Pedro Aihara,Abstenção,2026-05-10
999014,220713,Saullo Vianna,Sim,2026-05-10
999014,220605,Bandeira de Mello,Não,2026-05-10
999014,160517,Paulo Folletto,Sim,2026-05-10
999014,226837,Saulo Pedroso,Sim,2026-05-10
999014,220682,Tadeu Veneri,Sim,2026-05-10
999014,121948,Adriano do Baldy,Abstenção,2026-05-10
999014,220534,Fred Linhares,Abstenção,2026-05-10
999014,204497,Júnior Ferrari,Sim,2026-05-10
999014,178866,Luizianne Lins,Não,2026-05-10
999014,220624,Robinson Faria,Abstenção,2026-05-10
999014,74041,Luiz Couto,Não,2026-05-10
999014,220715,Amom Mandel,Sim,2026-05-10
999014,162067,Kiko Celeguim,Abstenção,2026-05-10
999014,220603,Dani Cunha,Abstenção,2026-05-10
999014,220589,Eduardo Velloso,Sim,2026-05-10
999014,139285,Lídice da Mata,Não,2026-05-10
999014,204526,Luiz Philippe de Orleans e Bragança,Não,2026-05-10
999014,160591,Vinicius Gurgel,Abstenção,2026-05-10
999014,160518,Weliton Prado,Não,2026-05-10
999014,204361,Carlos Chiodini,Não,2026-05-10
999014,107283,Gleisi Hoffmann,Não,2026-05-10
999014,171617,Paulão,Sim,2026-05-10
999014,109429,Benes Leocádio,Abstenção,2026-05-10
999014,204368,Fabio Schiochet,Sim,2026-05-10
999014,160758,Domingos Sávio,Não,2026-05-10
999014,160640,Eros Biondini,Abstenção,2026-05-10
999014,220558,Zé Trovão,Sim,2026-05-10
999014,204553,Pastor Sargento Isidório,Sim,2026-05-10
999014,141464,José Airton Félix Cirilo,Abstenção,2026-05-10
999014,178871,Evair Vieira de Melo,Abstenção,2026-05-10
999014,178972,Alex Manente,Sim,2026-05-10
999014,204572,Capitão Alberto Neto,Não,2026-05-10
999014,220669,Lula da Fonte,Não,2026-05-10
999014,220647,Mauricio Neves,Sim,2026-05-10
999014,178989,Renata Abreu,Não,2026-05-10
999014,204360,Silvia Cristina,Não,2026-05-10
999014,74057,Alice Portugal,Abstenção,2026-05-10
999014,220526,Gilvan da Federal,Sim,2026-05-10
999014,204355,Da Vitoria,Sim,2026-05-10
999014,81055,Márcio Jerry,Não,2026-05-10
999014,160556,Padre João,Abstenção,2026-05-10
999014,204535,Sâmia Bomfim,Abstenção,2026-05-10
999014,178887,Rubens Pereira Júnior,Sim,2026-05-10
999014,74044,Wilson Santiago,Não,2026-05-10
999014,220671,Dilvanda Faro,Sim,2026-05-10
999014,204541,Eduardo Bismarck,Sim,2026-05-10
999014,180214,Pastor Diniz,Sim,2026-05-10
999014,220697,Jadyel Alencar,Abstenção,2026-05-10
999014,220702,Geraldo Mendes,Sim,2026-05-10
999014,220527,Jack Rocha,Abstenção,2026-05-10
999014,178829,Capitão Augusto,Abstenção,2026-05-10
999014,166402,Magda Mofatto,Abstenção,2026-05-10
999014,220700,Florentino Neto,Sim,2026-05-10
999014,178985,Miguel Lombardi,Não,2026-05-10
999014,220657,André Fernandes,Não,2026-05-10
999014,220529,Gilson Daniel,Não,2026-05-10
999014,204559,Zé Neto,Sim,2026-05-10
999014,220547,Marcos Pollon,Abstenção,2026-05-10
999014,123086,Átila Lira,Abstenção,2026-05-10
999014,160161,Marcelo Queiroz,Não,2026-05-10
999014,160558,Paulo Freire Costa,Abstenção,2026-05-10
999014,122974,Pedro Lucas Fernandes,Não,2026-05-10
999014,220620,Rosângela Reis,Não,2026-05-10
999014,74376,Vander Loubet,Abstenção,2026-05-10
999014,204460,Carlos Jordy,Abstenção,2026-05-10
999014,178910,Joaquim Passarinho,Abstenção,2026-05-10
999014,220668,Maria Arraes,Não,2026-05-10
999014,178946,Soraya Santos,Sim,2026-05-10
999014,220707,Amanda Gentil,Abstenção,2026-05-10
999014,204395,Pedro Lupion,Não,2026-05-10
999014,220703,Neto Carletto,Abstenção,2026-05-10
999014,74454,Eunício Oliveira,Não,2026-05-10
999014,220688,Dr. Francisco,Não,2026-05-10
999014,220553,Denise Pessôa,Sim,2026-05-10
999014,204457,Juninho do Pneu,Não,2026-05-10
999014,220582,Daniel Barbosa,Sim,2026-05-10
999014,143632,Domingos Neto,Não,2026-05-10
999014,220712,Fausto Jr.,Abstenção,2026-05-10
999014,220552,Zucco,Abstenção,2026-05-10
999014,220576,Alfredo Gaspar,Sim,2026-05-10
999014,160601,Pr. Marco Feliciano,Abstenção,2026-05-10
999014,178970,João Daniel,Sim,2026-05-10
999014,224117,Gabriel Mota,Sim,2026-05-10
999014,161550,Emidinho Madeira,Sim,2026-05-10
999014,220628,Mauricio do Vôlei,Sim,2026-05-10
999014,141391,Arnaldo Jardim,Não,2026-05-10
999014,204456,Gutemberg Reis,Não,2026-05-10
999014,74574,Paulo Magalhães,Não,2026-05-10
999014,220530,Messias Donato,Abstenção,2026-05-10
999014,220651,Simone Marquetto,Não,2026-05-10
999014,220583,Delegado Fabio Costa,Sim,2026-05-10
999014,204474,Juarez Costa,Sim,2026-05-10
999014,204525,Rosana Valle,Sim,2026-05-10
999014,198197,Greyce Elias,Sim,2026-05-10
999014,204485,Luiz Carlos Motta,Não,2026-05-10
999014,204431,Marcos Aurélio Sampaio,Abstenção,2026-05-10
999014,220615,Pastor Henrique Vieira,Sim,2026-05-10
999014,88256,Clodoaldo Magalhães,Abstenção,2026-05-10
999014,204356,Amaro Neto,Não,2026-05-10
999014,160598,Flávia Morais,Sim,2026-05-10
999014,73701,Benedita da Silva,Abstenção,2026-05-10
999014,204379,Acácio Favacho,Abstenção,2026-05-10
999014,220581,Luciano Amaral,Não,2026-05-10
999014,73768,Dilceu Sperafico,Abstenção,2026-05-10
999014,74646,Aécio Neves,Abstenção,2026-05-10
999014,160599,Dimas Fabiano,Abstenção,2026-05-10
999014,220572,Marussa Boldrin,Não,2026-05-10
999014,230765,Enfermeira Rejane,Abstenção,2026-05-10
999014,73801,Renildo Calheiros,Abstenção,2026-05-10
999014,204549,AJ Albuquerque,Não,2026-05-10
999014,204436,Isnaldo Bulhões Jr.,Abstenção,2026-05-10
999014,209787,Nikolas Ferreira,Não,2026-05-10
999014,92102,Leur Lomanto Júnior,Abstenção,2026-05-10
999014,160548,Jonas Donizette,Não,2026-05-10
999014,204508,Igor Timo,Abstenção,2026-05-10
999014,141485,Luiz Carlos Busato,Não,2026-05-10
999014,204498,Olival Marques,Abstenção,2026-05-10
999014,74554,José Rocha,Abstenção,2026-05-10
999014,178962,Carlos Gomes,Não,2026-05-10
999014,204481,Dr. Jaziel,Sim,2026-05-10
999014,178886,Juscelino Filho,Abstenção,2026-05-10
999014,178858,Mário Negromonte Jr.,Sim,2026-05-10
999014,160561,Missionário José Olimpio,Sim,2026-05-10
999014,215043,Josivaldo JP,Sim,2026-05-10
999014,220675,Antônio Doido,Sim,2026-05-10
999014,220622,Nely Aquino,Sim,2026-05-10
999014,220677,Keniston Braga,Abstenção,2026-05-10
999014,220708,Gabriel Nunes,Não,2026-05-10
999014,154178,Milton Vieira,Não,2026-05-10
999014,234788,Heloísa Helena,Abstenção,2026-05-10
999014,220614,Dr. Daniel Soranz,Não,2026-05-10
999014,160641,Professora Marcivania,Não,2026-05-10
999015,160538,Bohn Gass,Sim,2026-05-10
999015,141411,Dagoberto Nogueira,Sim,2026-05-10
999015,74467,Damião Feliciano,Não,2026-05-10
999015,66828,Fausto Pinato,Não,2026-05-10
999015,220545,Filipe Martins,Abstenção,2026-05-10
999015,74270,Gilberto Nascimento,Não,2026-05-10
999015,220648,Marangoni,Não,2026-05-10
999015,122158,Pedro Paulo,Abstenção,2026-05-10
999015,220618,Sargento Portugal,Abstenção,2026-05-10
999015,224333,Welter,Não,2026-05-10
999015,204560,Adolfo Viana,Não,2026-05-10
999015,204388,Bibo Nunes,Sim,2026-05-10
999015,220595,Coronel Fernanda,Sim,2026-05-10
999015,204365,Gilson Marques,Abstenção,2026-05-10
999015,220537,Helena Lima,Abstenção,2026-05-10
999015,204536,Kim Kataguiri,Sim,2026-05-10
999015,178986,Nilto Tatto,Sim,2026-05-10
999015,74084,Raimundo Santos,Abstenção,2026-05-10
999015,220543,Ricardo Ayres,Abstenção,2026-05-10
999015,204374,Bia Kicis,Sim,2026-05-10
999015,141398,Carlos Zarattini,Abstenção,2026-05-10
999015,220599,Marcelo Crivella,Sim,2026-05-10
999015,150418,Márcio Marinho,Não,2026-05-10
999015,220685,Paulo Litro,Não,2026-05-10
999015,204528,Adriana Ventura,Abstenção,2026-05-10
999015,160600,Arthur Oliveira Maia,Abstenção,2026-05-10
999015,160665,Augusto Coutinho,Sim,2026-05-10
999015,220683,Beto Richa,Abstenção,2026-05-10
999015,213762,Carla Dickson,Abstenção,2026-05-10
999015,220608,Cristiane Lopes,Não,2026-05-10
999015,220559,Julia Zanatta,Sim,2026-05-10
999015,141487,Luiz Fernando Faria,Sim,2026-05-10
999015,156190,Marcel van Hattem,Não,2026-05-10
999015,178997,Moses Rodrigues,Sim,2026-05-10
999015,220584,Murilo Galdino,Abstenção,2026-05-10
999015,233594,Rafael Fera,Não,2026-05-10
999015,220532,Rafael Prudente,Abstenção,2026-05-10
999015,220626,Rafael Simoes,Não,2026-05-10
999015,153423,Renilce Nicodemos,Abstenção,2026-05-10
999015,141533,Rodrigo Rollemberg,Não,2026-05-10
999015,220646,Felipe Becari,Abstenção,2026-05-10
999015,178873,Helder Salomão,Abstenção,2026-05-10
999015,178954,Lucio Mosquini,Não,2026-05-10
999015,204455,Luiz Lima,Não,2026-05-10
999015,220693,Roberta Roma,Não,2026-05-10
999015,204480,Rogério Correia,Abstenção,2026-05-10
999015,204534,Tabata Amaral,Não,2026-05-10
999015,220684,Tião Medeiros,Abstenção,2026-05-10
999015,221148,Alfredinho,Sim,2026-05-10
999015,74090,Átila Lins,Sim,2026-05-10
999015,220629,Dandara,Não,2026-05-10
999015,178884,Hildo Rocha,Não,2026-05-10
999015,220670,Iza Arruda,Abstenção,2026-05-10
999015,220658,Luiz Gastão,Não,2026-05-10
999015,220604,Marcos Tavares,Não,2026-05-10
999015,220550,Mauricio Marcon,Sim,2026-05-10
999015,220617,Murillo Gouvea,Abstenção,2026-05-10
999015,204489,Robério Monteiro,Abstenção,2026-05-10
999015,165470,Rodrigo Valadares,Abstenção,2026-05-10
999015,220598,Tarcísio Motta,Não,2026-05-10
999015,160610,Valmir Assunção,Abstenção,2026-05-10
999015,137070,Vicentinho Júnior,Sim,2026-05-10
999015,91228,Waldemar Oliveira,Não,2026-05-10
999015,220592,Zezinho Barbary,Abstenção,2026-05-10
999015,204501,Alencar Santana,Não,2026-05-10
999015,220638,Antonio Carlos Rodrigues,Não,2026-05-10
999015,220563,Icaro de Valmir,Não,2026-05-10
999015,74156,Leonardo Monteiro,Sim,2026-05-10
999015,141518,Paulinho da Força,Não,2026-05-10
999015,74400,Paulo Pimenta,Sim,2026-05-10
999015,220631,Samuel Viana,Abstenção,2026-05-10
999015,220621,Sargento Gonçalves,Abstenção,2026-05-10
999015,104552,Socorro Neri,Não,2026-05-10
999015,178947,Sóstenes Cavalcante,Abstenção,2026-05-10
999015,220538,Albuquerque,Abstenção,2026-05-10
999015,204358,Beto Pereira,Não,2026-05-10
999015,220665,Clarissa Tércio,Sim,2026-05-10
999015,74537,Claudio Cajado,Sim,2026-05-10
999015,204378,Coronel Chrisóstomo,Abstenção,2026-05-10
999015,220686,Duarte Jr.,Abstenção,2026-05-10
999015,220568,Gustavo Gayer,Abstenção,2026-05-10
999015,220672,Henderson Pinto,Sim,2026-05-10
999015,188097,Merlong Solano,Sim,2026-05-10
999015,160642,Pastor Eurico,Sim,2026-05-10
999015,204570,Pastor Gil,Não,2026-05-10
999015,220695,Rogéria Santos,Não,2026-05-10
999015,204517,Zé Vitor,Abstenção,2026-05-10
999015,136811,Afonso Hamm,Abstenção,2026-05-10
999015,204495,Airton Faleiro,Abstenção,2026-05-10
999015,178975,Baleia Rossi,Não,2026-05-10
999015,191923,Flávio Nogueira,Abstenção,2026-05-10
999015,178966,Geovania de Sá,Sim,2026-05-10
999015,178857,Jorge Solla,Sim,2026-05-10
999015,204410,Luisa Canziani,Abstenção,2026-05-10
999015,204406,Pedro Westphalen,Não,2026-05-10
999015,73486,Pompeo de Mattos,Sim,2026-05-10
999015,220613,Roberto Monteiro Pai,Não,2026-05-10
999015,73579,Alberto Fraga,Abstenção,2026-05-10
999015,160559,Alceu Moreira,Sim,2026-05-10
999015,220542,Alexandre Guimarães,Não,2026-05-10
999015,220554,Alexandre Lindenmeyer,Não,2026-05-10
999015,220691,Diego Coronel,Sim,2026-05-10
999015,74374,Geraldo Resende,Sim,2026-05-10
999015,204408,Gustinho Ribeiro,Abstenção,2026-05-10
999015,204486,Mauro Benevides Filho,Abstenção,2026-05-10
999015,220676,Andreia Siqueira,Sim,2026-05-10
999015,220701,Delegado Matheus Laiola,Sim,2026-05-10
999015,220654,Delegado Paulo Bilynskyj,Não,2026-05-10
999015,178929,Diego Garcia,Não,2026-05-10
999015,220674,Dra. Alessandra Haber,Sim,2026-05-10
999015,204550,Júnior Mano,Sim,2026-05-10
999015,179000,Marcelo Álvaro Antônio,Abstenção,2026-05-10
999015,220591,Meire Serafim,Abstenção,2026-05-10
999015,204449,Nelson Barbudo,Não,2026-05-10
999015,160635,Ruy Carneiro,Não,2026-05-10
999015,220569,Silvye Alves,Abstenção,2026-05-10
999015,178934,Toninho Wandscheer,Não,2026-05-10
999015,160512,Aureo Ribeiro,Abstenção,2026-05-10
999015,204450,Doutor Luizinho,Abstenção,2026-05-10
999015,220551,Franciane Bayer,Abstenção,2026-05-10
999015,204524,Pinheirinho,Abstenção,2026-05-10
999015,98148,Cobalchini,Sim,2026-05-10
999015,141450,Hugo Leal,Sim,2026-05-10
999015,98615,Ismael,Sim,2026-05-10
999015,204372,Julio Cesar Ribeiro,Abstenção,2026-05-10
999015,220588,Roberto Duarte,Abstenção,2026-05-10
999015,220536,Zé Haroldo Cathedral,Sim,2026-05-10
999015,74079,José Priante,Não,2026-05-10
999015,204479,Nicoletti,Abstenção,2026-05-10
999015,220586,Rafael Brito,Abstenção,2026-05-10
999015,220564,Yandra Moura,Sim,2026-05-10
999015,178835,Afonso Motta,Não,2026-05-10
999015,80815,Leo Prates,Abstenção,2026-05-10
999015,220687,Márcio Honaiser,Abstenção,2026-05-10
999015,220632,Ana Pimentel,Sim,2026-05-10
999015,178964,Heitor Schuch,Sim,2026-05-10
999015,74158,Mário Heringer,Sim,2026-05-10
999015,178937,Altineu Côrtes,Abstenção,2026-05-10
999015,220539,Defensor Stélio Dener,Abstenção,2026-05-10
999015,220561,Delegada Katarina,Sim,2026-05-10
999015,220656,Fernanda Pessoa,Abstenção,2026-05-10
999015,73778,Luiz Carlos Hauly,Não,2026-05-10
999015,162332,Luiz Nishimori,Abstenção,2026-05-10
999015,178993,Carlos Henrique Gaguim,Não,2026-05-10
999015,220704,Carol Dartora,Sim,2026-05-10
999015,204512,Delegado Marcelo Freitas,Sim,2026-05-10
999015,204351,Dr. Luiz Ovando,Não,2026-05-10
999015,160575,Erika Kokay,Sim,2026-05-10
999015,160666,Félix Mendonça Júnior,Sim,2026-05-10
999015,74253,Julio Lopes,Abstenção,2026-05-10
999015,74858,Lindbergh Farias,Não,2026-05-10
999015,160535,Marcon,Abstenção,2026-05-10
999015,74159,Odair Cunha,Abstenção,2026-05-10
999015,220630,Pedro Aihara,Abstenção,2026-05-10
999015,220713,Saullo Vianna,Não,2026-05-10
999015,220605,Bandeira de Mello,Abstenção,2026-05-10
999015,206018,Célia Xakriabá,Sim,2026-05-10
999015,74784,Luiza Erundina,Sim,2026-05-10
999015,160517,Paulo Folletto,Não,2026-05-10
999015,220694,Ricardo Maia,Sim,2026-05-10
999015,226837,Saulo Pedroso,Abstenção,2026-05-10
999015,121948,Adriano do Baldy,Não,2026-05-10
999015,220690,Capitão Alden,Sim,2026-05-10
999015,74171,Chico Alencar,Sim,2026-05-10
999015,220594,Coronel Assis,Não,2026-05-10
999015,220645,Erika Hilton,Não,2026-05-10
999015,220534,Fred Linhares,Abstenção,2026-05-10
999015,204497,Júnior Ferrari,Abstenção,2026-05-10
999015,178866,Luizianne Lins,Sim,2026-05-10
999015,220606,Reimont,Sim,2026-05-10
999015,160629,Romero Rodrigues,Sim,2026-05-10
999015,73604,Rui Falcão,Sim,2026-05-10
999015,160569,Waldenor Pereira,Não,2026-05-10
999015,220573,Dorinaldo Malafaia,Não,2026-05-10
999015,98057,Lafayette de Andrada,Abstenção,2026-05-10
999015,220566,Lêda Borges,Sim,2026-05-10
999015,74041,Luiz Couto,Abstenção,2026-05-10
999015,198783,Emanuel Pinheiro Neto,Abstenção,2026-05-10
999015,162067,Kiko Celeguim,Não,2026-05-10
999015,220603,Dani Cunha,Não,2026-05-10
999015,220571,Daniel Agrobom,Abstenção,2026-05-10
999015,220589,Eduardo Velloso,Abstenção,2026-05-10
999015,139285,Lídice da Mata,Sim,2026-05-10
999015,178843,Marx Beltrão,Não,2026-05-10
999015,204567,Raimundo Costa,Abstenção,2026-05-10
999015,141555,Vinicius Carvalho,Abstenção,2026-05-10
999015,178931,Luciano Ducci,Abstenção,2026-05-10
999015,74160,Patrus Ananias,Abstenção,2026-05-10
999015,220644,Rosangela Moro,Não,2026-05-10
999015,141421,Eduardo da Fonte,Sim,2026-05-10
999015,204526,Luiz Philippe de Orleans e Bragança,Abstenção,2026-05-10
999015,160591,Vinicius Gurgel,Sim,2026-05-10
999015,160518,Weliton Prado,Não,2026-05-10
999015,107283,Gleisi Hoffmann,Não,2026-05-10
999015,74856,Laura Carneiro,Não,2026-05-10
999015,204404,Lucas Redecker,Abstenção,2026-05-10
999015,171617,Paulão,Não,2026-05-10
999015,178881,Aluisio Mendes,Não,2026-05-10
999015,109429,Benes Leocádio,Abstenção,2026-05-10
999015,204368,Fabio Schiochet,Não,2026-05-10
999015,160674,Hugo Motta,Sim,2026-05-10
999015,220706,Padovani,Sim,2026-05-10
999015,160758,Domingos Sávio,Abstenção,2026-05-10
999015,204574,Junior Lourenço,Não,2026-05-10
